date,Close,Bid,Ask,asset
23-Jun-2017,245.51,245.56,245.57,IVV
16-Jun-2017,244.84,245.02,245.03,IVV
09-Jun-2017,244.60,244.65,244.66,IVV
02-Jun-2017,245.33,245.33,245.35,IVV
26-May-2017,242.90,242.93,242.94,IVV
19-May-2017,239.53,239.45,239.46,IVV
12-May-2017,240.24,240.20,240.21,IVV
05-May-2017,240.93,240.89,240.90,IVV
28-Apr-2017,239.23,239.28,239.29,IVV
21-Apr-2017,235.81,235.76,235.77,IVV
14-Apr-2017,233.71,233.70,233.71,IVV
07-Apr-2017,236.36,236.33,236.34,IVV
31-Mar-2017,236.95,236.86,236.87,IVV
24-Mar-2017,235.07,235.05,235.06,IVV
17-Mar-2017,239.26,239.25,239.26,IVV
10-Mar-2017,238.82,238.80,238.80,IVV
03-Mar-2017,239.64,239.63,239.64,IVV
24-Feb-2017,237.93,237.91,237.92,IVV
17-Feb-2017,236.17,236.18,236.19,IVV
10-Feb-2017,232.59,232.57,232.58,IVV
03-Feb-2017,230.47,230.45,230.47,IVV
27-Jan-2017,230.08,230.07,230.08,IVV
20-Jan-2017,227.79,227.76,227.77,IVV
13-Jan-2017,228.08,228.12,228.13,IVV
06-Jan-2017,228.33,228.32,228.33,IVV
30-Dec-2016,224.68,224.61,224.62,IVV
23-Dec-2016,226.69,226.73,226.75,IVV
16-Dec-2016,227.42,227.42,227.45,IVV
09-Dec-2016,227.54,227.51,227.52,IVV
02-Dec-2016,220.61,220.63,220.64,IVV
25-Nov-2016,222.50,222.50,222.51,IVV
18-Nov-2016,219.49,219.45,219.46,IVV
11-Nov-2016,217.43,217.39,217.41,IVV
04-Nov-2016,209.38,209.39,209.40,IVV
28-Oct-2016,213.46,213.42,213.43,IVV
21-Oct-2016,214.87,214.86,214.87,IVV
14-Oct-2016,214.00,214.00,214.01,IVV
07-Oct-2016,215.95,215.97,215.98,IVV
30-Sept-2016,217.26,217.27,217.29,IVV
23-Sept-2016,218.05,218.02,218.03,IVV
16-Sept-2016,215.32,215.34,215.35,IVV
09-Sept-2016,214.25,214.21,214.23,IVV
02-Sept-2016,219.33,219.33,219.34,IVV
26-Aug-2016,218.26,218.20,218.21,IVV
19-Aug-2016,219.52,219.53,219.55,IVV
12-Aug-2016,219.41,219.40,219.41,IVV
05-Aug-2016,219.10,219.12,219.13,IVV
29-Jul-2016,218.07,218.06,218.09,IVV
22-Jul-2016,218.17,218.17,218.20,IVV
15-Jul-2016,216.73,216.76,216.77,IVV
08-Jul-2016,213.57,213.56,213.58,IVV
01-Jul-2016,210.84,210.71,210.73,IVV
24-Jun-2016,204.21,204.08,204.10,IVV
17-Jun-2016,208.37,208.42,208.47,IVV
10-Jun-2016,210.90,210.88,210.89,IVV
03-Jun-2016,211.06,211.11,211.12,IVV
27-May-2016,211.01,211.01,211.03,IVV
20-May-2016,206.26,206.22,206.24,IVV
13-May-2016,205.47,205.52,205.53,IVV
06-May-2016,206.53,206.47,206.50,IVV
29-Apr-2016,207.18,207.10,207.13,IVV
22-Apr-2016,209.74,209.76,209.77,IVV
15-Apr-2016,208.50,208.57,208.60,IVV
08-Apr-2016,205.30,205.28,205.29,IVV
01-Apr-2016,207.69,207.65,207.67,IVV
25-Mar-2016,203.90,203.90,203.91,IVV
18-Mar-2016,206.29,206.29,206.31,IVV
11-Mar-2016,203.56,203.52,203.54,IVV
04-Mar-2016,201.20,201.13,201.16,IVV
26-Feb-2016,195.88,195.85,195.87,IVV
19-Feb-2016,192.67,192.73,192.75,IVV
12-Feb-2016,187.29,187.30,187.33,IVV
05-Feb-2016,188.59,188.62,188.64,IVV
29-Jan-2016,194.35,194.35,194.38,IVV
22-Jan-2016,191.23,191.15,191.17,IVV
15-Jan-2016,188.48,188.43,188.46,IVV
08-Jan-2016,192.57,192.57,192.61,IVV
01-Jan-2016,204.59,204.63,204.65,IVV
25-Dec-2015,206.55,206.47,206.52,IVV
18-Dec-2015,201.94,202.01,202.02,IVV
11-Dec-2015,202.61,202.68,202.70,IVV
04-Dec-2015,210.51,210.52,210.54,IVV
27-Nov-2015,210.42,210.43,210.45,IVV
20-Nov-2015,210.33,210.24,210.26,IVV
13-Nov-2015,203.39,203.40,203.41,IVV
06-Nov-2015,210.95,210.90,210.92,IVV
30-Oct-2015,208.76,208.74,208.76,IVV
23-Oct-2015,208.37,208.38,208.41,IVV
16-Oct-2015,204.05,203.99,204.01,IVV
09-Oct-2015,202.22,202.20,202.21,IVV
02-Oct-2015,195.80,195.78,195.80,IVV
25-Sept-2015,193.58,193.60,193.62,IVV
18-Sept-2015,197.28,197.34,197.35,IVV
11-Sept-2015,197.65,197.62,197.63,IVV
04-Sept-2015,193.39,193.39,193.40,IVV
28-Aug-2015,200.21,200.18,200.20,IVV
21-Aug-2015,198.54,198.42,198.45,IVV
14-Aug-2015,210.34,210.36,210.39,IVV
07-Aug-2015,208.89,208.88,208.90,IVV
31-Jul-2015,211.47,211.44,211.47,IVV
24-Jul-2015,208.96,208.93,208.96,IVV
17-Jul-2015,213.49,213.47,213.49,IVV
10-Jul-2015,208.50,208.42,208.46,IVV
03-Jul-2015,208.30,208.28,208.30,IVV
26-Jun-2015,210.88,210.81,210.85,IVV
19-Jun-2015,212.56,212.61,212.62,IVV
12-Jun-2015,211.12,211.11,211.12,IVV
05-Jun-2015,210.90,210.89,210.90,IVV
29-May-2015,212.29,212.23,212.24,IVV
22-May-2015,214.17,214.12,214.15,IVV
15-May-2015,213.62,213.60,213.61,IVV
08-May-2015,212.74,212.76,212.77,IVV
01-May-2015,211.83,211.80,211.83,IVV
24-Apr-2015,212.79,212.77,212.78,IVV
17-Apr-2015,209.07,209.02,209.04,IVV
10-Apr-2015,211.14,211.16,211.17,IVV
03-Apr-2015,207.48,207.47,207.48,IVV
27-Mar-2015,206.82,206.81,206.82,IVV
20-Mar-2015,212.56,212.55,212.56,IVV
13-Mar-2015,206.99,206.98,206.99,IVV
06-Mar-2015,208.69,208.65,208.66,IVV
27-Feb-2015,211.92,211.88,211.90,IVV
20-Feb-2015,212.45,212.45,212.47,IVV
13-Feb-2015,210.99,210.98,210.99,IVV
06-Feb-2015,206.67,206.69,206.72,IVV
30-Jan-2015,200.60,200.55,200.58,IVV
23-Jan-2015,206.11,206.10,206.11,IVV
16-Jan-2015,202.72,202.67,202.72,IVV
09-Jan-2015,205.37,205.32,205.37,IVV
02-Jan-2015,206.45,206.52,206.57,IVV
26-Dec-2014,209.56,209.56,209.59,IVV
19-Dec-2014,208.72,208.75,208.80,IVV
12-Dec-2014,201.97,201.91,201.95,IVV
05-Dec-2014,209.15,209.12,209.13,IVV
28-Nov-2014,208.29,204.72,209.13,IVV
21-Nov-2014,207.76,207.78,207.79,IVV
14-Nov-2014,205.30,205.33,205.34,IVV
07-Nov-2014,204.48,204.44,204.45,IVV
31-Oct-2014,202.71,202.71,202.74,IVV
24-Oct-2014,197.41,197.39,197.41,IVV
17-Oct-2014,189.51,189.49,189.50,IVV
10-Oct-2014,191.54,191.50,191.52,IVV
03-Oct-2014,197.55,197.54,197.55,IVV
26-Sept-2014,199.02,198.96,198.99,IVV
19-Sept-2014,202.59,202.73,202.74,IVV
12-Sept-2014,200.21,200.16,200.17,IVV
05-Sept-2014,202.15,202.17,202.18,IVV
29-Aug-2014,201.68,201.71,201.72,IVV
22-Aug-2014,200.19,200.18,200.19,IVV
15-Aug-2014,196.75,196.70,196.74,IVV
08-Aug-2014,194.20,194.17,194.20,IVV
01-Aug-2014,193.47,193.47,193.50,IVV
25-Jul-2014,198.74,198.71,198.74,IVV
18-Jul-2014,198.67,198.70,198.73,IVV
11-Jul-2014,197.63,197.58,197.61,IVV
04-Jul-2014,199.24,199.18,199.21,IVV
27-Jun-2014,196.99,196.79,196.82,IVV
20-Jun-2014,197.79,197.83,197.86,IVV
13-Jun-2014,195.09,195.05,195.10,IVV
06-Jun-2014,196.35,196.31,196.33,IVV
30-May-2014,193.60,193.52,193.55,IVV
23-May-2014,191.29,191.26,191.28,IVV
16-May-2014,188.98,188.96,188.99,IVV
09-May-2014,188.95,188.89,188.92,IVV
02-May-2014,189.00,188.96,188.99,IVV
25-Apr-2014,187.19,187.17,187.19,IVV
18-Apr-2014,187.28,187.16,187.19,IVV
11-Apr-2014,182.35,182.33,182.35,IVV
04-Apr-2014,187.30,187.28,187.29,IVV
28-Mar-2014,186.30,186.30,186.33,IVV
21-Mar-2014,187.93,187.89,187.91,IVV
14-Mar-2014,185.51,185.48,185.51,IVV
07-Mar-2014,189.14,189.10,189.14,IVV
28-Feb-2014,187.08,187.14,187.17,IVV
21-Feb-2014,184.83,184.79,184.78,IVV
14-Feb-2014,184.84,184.81,184.82,IVV
07-Feb-2014,180.57,180.53,180.55,IVV
31-Jan-2014,178.92,178.91,178.93,IVV
24-Jan-2014,179.65,179.65,179.68,IVV
17-Jan-2014,184.50,184.43,184.46,IVV
10-Jan-2014,184.98,184.91,184.92,IVV
03-Jan-2014,183.68,183.64,183.69,IVV
27-Dec-2013,184.72,184.67,184.70,IVV
20-Dec-2013,183.28,183.31,183.33,IVV
13-Dec-2013,178.85,178.80,178.85,IVV
06-Dec-2013,181.74,181.74,181.77,IVV
29-Nov-2013,181.71,181.66,181.67,IVV
22-Nov-2013,181.59,181.52,181.54,IVV
15-Nov-2013,180.87,180.80,180.84,IVV
08-Nov-2013,178.06,178.00,178.03,IVV
01-Nov-2013,176.97,176.85,176.90,IVV
25-Oct-2013,176.75,176.66,176.70,IVV
18-Oct-2013,175.09,175.05,175.07,IVV
11-Oct-2013,170.97,170.97,170.99,IVV
04-Oct-2013,169.56,169.54,169.57,IVV
27-Sept-2013,169.62,169.64,169.65,IVV
20-Sept-2013,172.23,172.22,172.23,IVV
13-Sept-2013,169.95,170.01,170.01,IVV
06-Sept-2013,166.66,166.60,166.64,IVV
30-Aug-2013,164.17,164.19,164.20,IVV
23-Aug-2013,167.31,167.27,167.31,IVV
16-Aug-2013,166.49,166.42,166.45,IVV
09-Aug-2013,170.00,169.88,169.91,IVV
02-Aug-2013,171.62,171.57,171.59,IVV
26-Jul-2013,169.79,169.80,169.82,IVV
19-Jul-2013,169.92,169.89,169.92,IVV
12-Jul-2013,168.17,168.23,168.26,IVV
05-Jul-2013,163.69,163.59,163.61,IVV
28-Jun-2013,160.66,161.01,161.05,IVV
21-Jun-2013,160.48,160.36,160.40,IVV
14-Jun-2013,163.80,163.79,163.83,IVV
07-Jun-2013,165.39,165.30,165.33,IVV
31-May-2013,164.08,164.13,164.15,IVV
24-May-2013,165.92,165.93,165.95,IVV
17-May-2013,167.57,167.51,167.54,IVV
10-May-2013,164.01,164.04,164.07,IVV
03-May-2013,161.91,161.92,161.94,IVV
26-Apr-2013,158.78,158.74,158.77,IVV
19-Apr-2013,155.96,155.99,156.02,IVV
12-Apr-2013,159.36,159.23,159.25,IVV
05-Apr-2013,155.76,155.68,155.71,IVV
29-Mar-2013,157.14,157.17,157.20,IVV
22-Mar-2013,156.86,156.79,156.82,IVV
15-Mar-2013,157.15,157.04,157.08,IVV
08-Mar-2013,156.07,156.00,156.03,IVV
01-Mar-2013,152.67,152.73,152.76,IVV
22-Feb-2013,152.42,152.45,152.48,IVV
15-Feb-2013,152.74,152.72,152.75,IVV
08-Feb-2013,152.34,152.30,152.33,IVV
01-Feb-2013,151.82,151.77,151.80,IVV
25-Jan-2013,150.71,150.78,150.84,IVV
18-Jan-2013,148.93,148.89,148.90,IVV
11-Jan-2013,147.67,147.58,147.62,IVV
04-Jan-2013,146.96,146.92,146.95,IVV
28-Dec-2012,140.45,140.00,140.05,IVV
21-Dec-2012,143.31,143.39,143.42,IVV
14-Dec-2012,142.56,142.58,142.61,IVV
07-Dec-2012,142.80,142.78,142.81,IVV
30-Nov-2012,142.51,142.33,142.47,IVV
23-Nov-2012,141.64,141.65,141.69,IVV
16-Nov-2012,136.65,136.70,136.73,IVV
09-Nov-2012,138.41,138.50,138.54,IVV
02-Nov-2012,141.91,141.87,141.91,IVV
26-Oct-2012,141.74,141.68,141.72,IVV
19-Oct-2012,143.66,143.54,143.59,IVV
12-Oct-2012,143.21,143.18,143.21,IVV
05-Oct-2012,146.50,146.44,146.47,IVV
28-Sept-2012,144.20,144.39,144.42,IVV
21-Sept-2012,146.97,147.06,147.11,IVV
14-Sept-2012,147.68,147.48,147.52,IVV
07-Sept-2012,144.80,144.71,145.15,IVV
31-Aug-2012,141.69,141.06,141.99,IVV
24-Aug-2012,141.98,141.75,142.18,IVV
17-Aug-2012,142.59,142.49,142.54,IVV
10-Aug-2012,141.19,141.14,141.49,IVV
03-Aug-2012,139.68,138.81,139.98,IVV
27-Jul-2012,139.14,139.05,139.76,IVV
20-Jul-2012,136.82,136.72,136.78,IVV
13-Jul-2012,136.11,136.09,136.14,IVV
06-Jul-2012,135.76,136.06,136.36,IVV
29-Jun-2012,136.56,136.22,136.71,IVV
22-Jun-2012,133.78,133.29,134.90,IVV
15-Jun-2012,135.01,134.79,135.41,IVV
08-Jun-2012,133.34,133.42,133.80,IVV
01-Jun-2012,128.58,128.13,129.19,IVV
25-May-2012,132.38,132.23,132.57,IVV
18-May-2012,130.04,129.77,129.85,IVV
11-May-2012,135.84,135.67,135.77,IVV
04-May-2012,137.30,137.03,137.11,IVV
27-Apr-2012,140.72,140.67,140.71,IVV
20-Apr-2012,138.21,138.27,138.32,IVV
13-Apr-2012,137.40,137.23,137.26,IVV
06-Apr-2012,140.11,139.80,139.81,IVV
30-Mar-2012,141.02,141.14,141.18,IVV
23-Mar-2012,140.62,140.80,140.81,IVV
16-Mar-2012,141.22,141.25,141.30,IVV
09-Mar-2012,137.86,137.95,138.00,IVV
02-Mar-2012,137.66,137.62,137.66,IVV
